,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,last_owned
211,SOLD,132000,3.0,2.0,0.25,85 Solar # D,Arecibo,Puerto Rico,612.0,1000.0,Not Owned
212,SOLD,197000,4.0,4.0,0.14,Carr 129 Emilio Int Km Est # 52,Arecibo,Puerto Rico,612.0,1500.0,Not Owned
213,SOLD,1200000,3.0,2.0,0.71,Pr 681 8 8 Unit K,Arecibo,Puerto Rico,612.0,1500.0,Not Owned
214,SOLD,185000,5.0,3.0,0.07,27E Calle 2,Manati,Puerto Rico,674.0,1700.0,Not Owned
215,SOLD,200000,6.0,4.0,0.37,Calle A Numero # 3,Hatillo,Puerto Rico,659.0,3400.0,Not Owned
216,SOLD,210000,3.0,2.0,0.25,3 159,Morovis,Puerto Rico,687.0,2500.0,Not Owned
217,SOLD,105000,3.0,1.0,0.08,Dd54 Urb Extensin O'Neill Dd54 Calle # 2,Manati,Puerto Rico,674.0,921.0,Not Owned
218,SOLD,113600,3.0,1.0,0.07,A-21 Calle Monte Alvenia # 2,Manati,Puerto Rico,674.0,800.0,Not Owned
219,SOLD,174900,3.0,2.0,0.08,Urb Las Praderas,Barceloneta,Puerto Rico,617.0,1195.0,Not Owned
220,SOLD,3000000,5.0,6.0,1.38,999 Cll La Estacion # 19,Quebradillas,Puerto Rico,678.0,3000.0,Not Owned
221,SOLD,134000,3.0,2.0,0.07,23 St Lots 23 & 9,Vega Baja,Puerto Rico,693.0,895.0,Not Owned
222,SOLD,245000,4.0,2.0,0.25,278 Calle Rebecca,Vega Baja,Puerto Rico,693.0,2038.0,Not Owned
223,SOLD,161000,4.0,2.0,0.09,15C Calle Cisne,Caguas,Puerto Rico,727.0,1100.0,Not Owned
224,SOLD,225000,3.0,2.0,0.08,Flamingo Unit 535,Vega Baja,Puerto Rico,693.0,1217.0,Not Owned
225,SOLD,290000,4.0,2.0,0.22,D13 Tierras Nuevas Dr,Manati,Puerto Rico,674.0,2236.0,Not Owned
226,SOLD,375000,4.0,3.0,0.21,C Jose R Sotomayor,Barceloneta,Puerto Rico,617.0,2961.0,Not Owned
227,SOLD,425000,3.0,2.0,0.21,Carr 119 Urb Paseo Del Sol,Camuy,Puerto Rico,627.0,2400.0,Not Owned
228,SOLD,1100000,5.0,3.0,0.56,39 Calle G Garcia,Quebradillas,Puerto Rico,678.0,3000.0,Not Owned
229,SOLD,418000,5.0,3.0,0.22,0.7 493,Hatillo,Puerto Rico,659.0,3650.0,Not Owned
230,SOLD,365000,5.0,3.0,1.46,Km 4 5 Pr # 618,Morovis,Puerto Rico,687.0,2366.0,Not Owned
231,SOLD,55000,4.0,2.0,0.2,Km 7 8 Carretera # 130,Hatillo,Puerto Rico,659.0,1200.0,Not Owned
232,SOLD,62000,4.0,2.0,0.21,Km 7 8 Carr # 130,Hatillo,Puerto Rico,659.0,1200.0,Not Owned
233,SOLD,350000,4.0,2.0,10.68,Km 9 8 Hermosa Finca De 11 Cuerdas Frente A La Carretera 130 En Hatillo,Hatillo,Puerto Rico,659.0,1200.0,Not Owned
234,SOLD,95000,5.0,2.0,0.16,113 Bo Cacao Carr 113 Km 11 9 Int,Quebradillas,Puerto Rico,95000.0,1757.0,Not Owned
235,SOLD,64900,3.0,2.0,0.29,Bo Membrillo,Camuy,Puerto Rico,627.0,900.0,Not Owned
236,SOLD,49900,3.0,2.0,0.27,Comunidad San Agustn # 230,Barceloneta,Puerto Rico,617.0,1150.0,Not Owned
237,SOLD,70000,3.0,1.0,0.05,El Parque A-18 Palenque Wd Barceloneta,Barceloneta,Puerto Rico,617.0,955.0,Not Owned
238,SOLD,90000,2.0,2.0,0.09,Barceloneta-Tiburones Ii,Barceloneta,Puerto Rico,617.0,955.0,Not Owned
239,SOLD,111000,3.0,2.0,0.08,Urbanizacin City Paradise Lot 2,Barceloneta,Puerto Rico,617.0,1015.0,Not Owned
240,SOLD,114400,3.0,2.0,0.09,Calle 19 K 11 Urbanizacin Isla De Roque,Barceloneta,Puerto Rico,617.0,1105.0,Not Owned
241,SOLD,113500,3.0,2.0,0.14,Sr 140 Km 62 7 Magu,Barceloneta,Puerto Rico,617.0,955.0,Not Owned
242,SOLD,59200,2.0,1.0,0.08,19C Calle # 12,Dorado,Puerto Rico,646.0,700.0,Not Owned
243,SOLD,63800,3.0,1.0,0.07,10 Calle Neptuno,Toa Baja,Puerto Rico,949.0,950.0,Not Owned
244,SOLD,45000,3.0,2.0,0.09,41 165 Int,Toa Alta,Puerto Rico,953.0,1000.0,Not Owned
245,SOLD,55000,2.0,2.0,0.11,Lote 2 Pr Lot 679,Dorado,Puerto Rico,646.0,800.0,Not Owned
246,SOLD,100000,5.0,3.0,0.61,678 Pr # 678,Vega Alta,Puerto Rico,692.0,1400.0,Not Owned
247,SOLD,80000,4.0,2.0,0.19,71 Julian Marrero,Corozal,Puerto Rico,783.0,1500.0,Not Owned
248,SOLD,55000,2.0,2.0,1.22,Lote B Camino El Bronco Carr 152 Int,Naranjito,Puerto Rico,719.0,1500.0,Not Owned
249,SOLD,157500,4.0,2.0,0.08,148 Calle Nardo,Toa Alta,Puerto Rico,953.0,1650.0,Not Owned
250,SOLD,2000000,3.0,3.0,0.19,244 Jaguey,Dorado,Puerto Rico,646.0,3500.0,Not Owned
251,SOLD,11500000,4.0,5.0,1.98,315 Dorado Bch E,Dorado,Puerto Rico,646.0,7000.0,Not Owned
252,SOLD,3500000,4.0,4.0,0.24,2 Calle Palma Real,Dorado,Puerto Rico,646.0,2500.0,Not Owned
253,SOLD,270000,3.0,3.0,0.3,F-1 Ruiseor,Toa Alta,Puerto Rico,953.0,2400.0,Not Owned
254,SOLD,5000000,3.0,4.0,0.99,15 The Legends,Dorado,Puerto Rico,646.0,3500.0,Not Owned
255,SOLD,25000,3.0,2.0,0.15,1.2 823,Toa Alta,Puerto Rico,953.0,1000.0,Not Owned
256,SOLD,172000,6.0,4.0,0.2,PR-164 Bo Lomas # PR164,Naranjito,Puerto Rico,719.0,1880.0,Not Owned
257,SOLD,65000,6.0,4.0,0.1,151 8 St,Toa Alta,Puerto Rico,953.0,2600.0,Not Owned
258,SOLD,1325000,4.0,3.0,0.19,20 Camino Del Merlin,Dorado,Puerto Rico,646.0,2500.0,Not Owned
259,SOLD,625000,3.0,2.0,0.07,02 Treasure Pt Unit 03-20,Vega Alta,Puerto Rico,692.0,2096.0,Not Owned
260,SOLD,465000,3.0,2.0,0.27,73 Calle Guayacan,Dorado,Puerto Rico,646.0,2200.0,Not Owned
261,SOLD,575000,3.0,3.0,0.52,21 Dorado Del Mar,Dorado,Puerto Rico,646.0,1500.0,Not Owned
262,SOLD,1100000,4.0,3.0,0.14,618 Calle Mar De Bering,Dorado,Puerto Rico,646.0,3500.0,Not Owned
263,SOLD,550000,3.0,2.0,0.1,AA36 Calle Bruma,Dorado,Puerto Rico,646.0,1800.0,Not Owned
264,SOLD,895000,4.0,3.0,0.12,Q-6 Tiburn St,Dorado,Puerto Rico,646.0,2490.0,Not Owned
265,SOLD,495000,3.0,2.0,0.07,Pr6690 El Dorado Clb,Vega Alta,Puerto Rico,646.0,1564.0,Not Owned
266,SOLD,635000,3.0,2.0,0.07,1 6691,Vega Alta,Puerto Rico,692.0,2100.0,Not Owned
267,SOLD,1125000,2.0,2.0,0.24,C Costa Dorada Unit C2,Dorado,Puerto Rico,646.0,1172.0,Not Owned
268,SOLD,97000,1.0,2.0,0.25,Villa Taina Guanina 205 Boqueron 00622 Pr Unit 205,Cabo Rojo,Puerto Rico,622.0,900.0,Not Owned
269,SOLD,134000,3.0,1.0,0.08,Km 0 3 Int 101 Pr Lot 2,Cabo Rojo,Puerto Rico,622.0,900.0,Not Owned
270,SOLD,365000,4.0,2.0,0.25,4 Villa Zapata,Cabo Rojo,Puerto Rico,622.0,2800.0,Not Owned
271,SOLD,260000,3.0,2.0,0.2,77 Calle Muoz Rivera,Cabo Rojo,Puerto Rico,622.0,2214.0,Not Owned
272,SOLD,75000,3.0,2.0,0.19,Carr 307 Km 6 8 Paraso De Boqueron,Boqueron,Puerto Rico,622.0,1200.0,Not Owned
273,SOLD,460000,4.0,2.0,0.22,6 Villa Nautica,Cabo Rojo,Puerto Rico,622.0,3328.0,Not Owned
274,SOLD,250000,3.0,2.0,0.99,13 Bo Boqueron,Cabo Rojo,Puerto Rico,622.0,1000.0,Not Owned
275,SOLD,1321000,3.0,2.0,10.29,Manuel Pagan Fernndez,Cabo Rojo,Puerto Rico,622.0,1000.0,Not Owned
276,SOLD,63000,4.0,2.0,0.48,Guanajibo,Hormigueros,Puerto Rico,660.0,1233.0,Not Owned
277,SOLD,75000,3.0,2.0,0.12,966 Calle M Muoz,Mayaguez,Puerto Rico,680.0,1200.0,Not Owned
278,SOLD,325000,5.0,5.0,0.19,F Neptuno,Cabo Rojo,Puerto Rico,623.0,4000.0,Not Owned
279,SOLD,499900,4.0,2.0,10.76,Yauco Urb Hill Vw,Yauco,Puerto Rico,698.0,621.0,Not Owned
280,SOLD,101800,3.0,2.0,0.07,F12 Calle Susua,Cabo Rojo,Puerto Rico,623.0,1000.0,Not Owned
281,SOLD,25000,1.0,1.0,0.12,311 Las Delicias,Cabo Rojo,Puerto Rico,623.0,491.0,Not Owned
282,SOLD,205000,3.0,3.0,0.27,325 Salinas Providencia,Guanica,Puerto Rico,653.0,976.0,Not Owned
283,SOLD,135000,4.0,2.0,0.12,12 Road 343 Km 0 1 Ste 12,Hormigueros,Puerto Rico,660.0,1163.0,Not Owned
284,SOLD,104000,3.0,2.0,0.08,5 Sect La Ceiba,Mayaguez,Puerto Rico,682.0,1175.0,Not Owned
285,SOLD,275000,3.0,2.0,0.97,Km 2 0 Carr # 116,Lajas,Puerto Rico,667.0,1200.0,Not Owned
286,SOLD,182000,3.0,2.0,1.4,Km 6 8 Carr # 301,Cabo Rojo,Puerto Rico,623.0,1000.0,Not Owned
287,SOLD,1400000,3.0,2.0,6.44,Km 4 8 Carretera # 307,Cabo Rojo,Puerto Rico,623.0,1000.0,Not Owned
288,SOLD,155000,3.0,1.0,5.78,Km 4 5 Carr # 362,San German,Puerto Rico,683.0,894.0,Not Owned
289,SOLD,115000,3.0,2.0,0.42,33 Calle Principal,Cabo Rojo,Puerto Rico,636.0,1000.0,Not Owned
290,SOLD,100000,3.0,2.0,0.12,42 Union,Cabo Rojo,Puerto Rico,623.0,1044.0,Not Owned
291,SOLD,75000,3.0,1.0,0.03,38 Calle Hostos,Cabo Rojo,Puerto Rico,623.0,980.0,Not Owned
292,SOLD,122000,4.0,2.0,0.19,17A Calle Gaviota,Cabo Rojo,Puerto Rico,623.0,1400.0,Not Owned
293,SOLD,150000,3.0,1.0,0.16,A 12 Urb Victor Rivera Ext,Cabo Rojo,Puerto Rico,623.0,936.0,Not Owned
294,SOLD,325000,3.0,4.0,0.23,Marcial Rivera St,Cabo Rojo,Puerto Rico,623.0,3089.0,Not Owned
295,SOLD,130000,3.0,4.0,0.09,19 309 Kmhm Pr # 86,Cabo Rojo,Puerto Rico,623.0,2064.0,Not Owned
296,SOLD,139900,2.0,2.0,0.46,101 Llanos Tunas Sector Sosa,Cabo Rojo,Puerto Rico,623.0,1242.0,Not Owned
297,SOLD,395000,8.0,5.0,0.48,103 Rd,Cabo Rojo,Puerto Rico,623.0,8368.0,Not Owned
298,SOLD,375000,5.0,4.0,0.22,15 Quintas Del Mar,Cabo Rojo,Puerto Rico,623.0,2700.0,Not Owned
299,SOLD,2500000,6.0,8.0,9.65,Carr 308 Km Hm # 72,Cabo Rojo,Puerto Rico,623.0,10244.0,Not Owned
300,SOLD,385000,3.0,3.0,0.26,Calle 4 Hacienda De Belvedere Unit B2,Cabo Rojo,Puerto Rico,623.0,2069.0,Not Owned
301,SOLD,600000,8.0,7.0,0.43,B-2 Carr 3301 Km 2 Hm # 7,Cabo Rojo,Puerto Rico,623.0,3192.0,Not Owned
302,SOLD,195000,2.0,2.0,0.25,1 Calle Independencia Boqueron Unit 705,Cabo Rojo,Puerto Rico,623.0,1377.0,Not Owned
303,SOLD,1995000,5.0,6.0,5.0,Pr,Cabo Rojo,Puerto Rico,623.0,10000.0,Not Owned
304,SOLD,220000,1.0,1.0,0.25,PR-308 Haciendas Del Golf Y Playa Clb Unit 201,Cabo Rojo,Puerto Rico,623.0,736.0,Not Owned
305,SOLD,81500,3.0,2.0,0.4,Bo Boqueron Unit Solar2 Unit SOLAR2,Cabo Rojo,Puerto Rico,623.0,1000.0,Not Owned
306,SOLD,3000000,6.0,6.0,7.8,La Mela Villa La Mela,Cabo Rojo,Puerto Rico,623.0,8000.0,Not Owned
307,SOLD,54000,3.0,2.0,0.73,331 Las Delicias,Cabo Rojo,Puerto Rico,623.0,1000.0,Not Owned
308,SOLD,950000,3.0,2.0,112.66,Km 3 Carr 307 Km # 3,Cabo Rojo,Puerto Rico,623.0,1000.0,Not Owned
309,SOLD,375000,3.0,2.0,0.52,12 Bo Pedernales Carr 307 Km 7 4 Calle Recoleta,Cabo Rojo,Puerto Rico,623.0,1000.0,Not Owned
310,SOLD,375000,3.0,2.0,0.51,Km 7 4 307 Rd,Cabo Rojo,Puerto Rico,623.0,1000.0,Not Owned
311,SOLD,70000,3.0,1.0,0.04,G-45 9,Penuelas,Puerto Rico,624.0,913.0,Not Owned
312,SOLD,799000,5.0,3.0,0.49,A-9 # 1,Penuelas,Puerto Rico,624.0,2500.0,Not Owned
313,SOLD,74500,3.0,1.0,0.08,Jardines De Penuelas A-10 Calle Jazmin,Penuelas,Puerto Rico,624.0,917.0,Not Owned
314,SOLD,70000,3.0,2.0,0.09,250 Aleli St,San Sebastian,Puerto Rico,685.0,1120.0,Not Owned
315,SOLD,85000,3.0,2.0,0.08,D5 Barrio Sabanetas,Ponce,Puerto Rico,728.0,1500.0,Not Owned
316,SOLD,69900,3.0,3.0,0.23,Carreteras 141 Km 17 7 Barrio Mameyes,Utuado,Puerto Rico,641.0,1326.0,Not Owned
317,SOLD,330000,3.0,2.0,0.97,9 Carr # 129,Hatillo,Puerto Rico,659.0,2111.0,Not Owned
318,SOLD,145000,3.0,2.0,0.08,Monaco Paseo Real Unit 303,Ponce,Puerto Rico,716.0,1296.0,Not Owned
319,SOLD,135000,3.0,2.0,0.08,165 Blvd Media Luna Unit 1005D,Carolina,Puerto Rico,987.0,1248.0,Not Owned
320,SOLD,40000,3.0,2.0,0.99,2 LA Pra,Utuado,Puerto Rico,641.0,5000.0,Not Owned
321,SOLD,329000,3.0,2.0,1.42,Avenida Fernando Ribas Dominicci,Utuado,Puerto Rico,641.0,5000.0,Not Owned
322,SOLD,69500,3.0,1.0,0.04,5 Calle Estrella,Camuy,Puerto Rico,627.0,1460.0,Not Owned
323,SOLD,135000,4.0,3.0,0.24,Car 129 R455 K2 6 Int Parcelas Viejas,Camuy,Puerto Rico,627.0,1500.0,Not Owned
324,SOLD,74000,3.0,1.0,0.38,Km 86 # 64491,Camuy,Puerto Rico,627.0,900.0,Not Owned
325,SOLD,109000,3.0,1.0,1.94,Int Calle Cheo Soto,Camuy,Puerto Rico,627.0,1400.0,Not Owned
326,SOLD,168100,3.0,3.0,0.13,445 4453,Camuy,Puerto Rico,627.0,1300.0,Not Owned
327,SOLD,110000,3.0,1.0,0.1,Camuy Arriba Ward 119 Pr,Camuy,Puerto Rico,627.0,800.0,Not Owned
328,SOLD,250000,3.0,2.0,7.8,Road # 119,Camuy,Puerto Rico,627.0,900.0,Not Owned
329,SOLD,55000,3.0,2.0,0.27,Lote 5 Bo Membrillo,Camuy,Puerto Rico,627.0,900.0,Not Owned
330,SOLD,50000,3.0,2.0,0.25,Lote 2 Bo Membrillo,Camuy,Puerto Rico,627.0,900.0,Not Owned
331,SOLD,305000,3.0,2.0,9.43,Finca Lot 1,Camuy,Puerto Rico,627.0,900.0,Not Owned
332,SOLD,145000,3.0,2.0,2.52,5 Calle 2,Camuy,Puerto Rico,627.0,900.0,Not Owned
333,SOLD,90000,3.0,2.0,0.55,Solar 11 Urb Hacienda La Sabana,Camuy,Puerto Rico,627.0,900.0,Not Owned
334,SOLD,105000,3.0,2.0,0.47,Calle Monte De Oro Lot 2,Camuy,Puerto Rico,627.0,900.0,Not Owned
335,SOLD,85000,3.0,2.0,0.67,1 Solar En Camuy Arriba,Camuy,Puerto Rico,627.0,900.0,Not Owned
336,SOLD,130000,3.0,2.0,0.1,Pp1 Alturas De San Jose 19 St Sabana Grande 00637 Pr # PP1,Sabana Grande,Puerto Rico,637.0,1290.0,Not Owned
337,SOLD,300000,8.0,4.0,0.45,Pr,Sabana Grande,Puerto Rico,637.0,2852.0,Not Owned
338,SOLD,54900,5.0,2.0,1.21,328 Km 2 3 Bo Rayos Guaras,Sabana Grande,Puerto Rico,637.0,1898.0,Not Owned
339,SOLD,250000,2.0,1.0,0.2,121 Km Hm 6 9 Solar 1 Bo Susua,Sabana Grande,Puerto Rico,637.0,1275.0,Not Owned
340,SOLD,435000,3.0,3.0,0.36,0.6 Carretera 363 Km,Sabana Grande,Puerto Rico,637.0,20132.0,Not Owned
341,SOLD,80000,3.0,2.0,0.15,Susua Unit Lote Lot 4,Sabana Grande,Puerto Rico,637.0,1200.0,Not Owned
342,SOLD,575000,3.0,2.0,262.0,1 366,Sabana Grande,Puerto Rico,637.0,1200.0,Not Owned
343,SOLD,89000,3.0,2.0,1.17,20.6 Sr 149 Km 20 6 Pesas Ward Ciales Pr,Ciales,Puerto Rico,638.0,1000.0,Not Owned
344,SOLD,275000,3.0,2.0,1.48,146 Carr,Ciales,Puerto Rico,638.0,1820.0,Not Owned
345,SOLD,65000,3.0,2.0,0.1,A12 Las Casitas # A,Ciales,Puerto Rico,638.0,1100.0,Not Owned
346,SOLD,225000,4.0,3.0,2.23,Km 18 5 Carr # 146,Ciales,Puerto Rico,638.0,3344.0,Not Owned
347,SOLD,98000,3.0,1.0,1.16,Km Hm 7 2 Carretera # 615,Ciales,Puerto Rico,638.0,1100.0,Not Owned
348,SOLD,55000,3.0,2.0,0.09,21.7 146,Ciales,Puerto Rico,638.0,1092.0,Not Owned
349,SOLD,65000,3.0,2.0,0.09,Las Casitas Unit A12,Ciales,Puerto Rico,638.0,1100.0,Not Owned
350,SOLD,23000,3.0,2.0,0.2,Carr 149 Km 19 5 Int Bo Pesas Unit 6,Ciales,Puerto Rico,638.0,1100.0,Not Owned
351,SOLD,65000,3.0,2.0,1.94,Carr 146 Km 15 8 Int Bo Fronton,Ciales,Puerto Rico,638.0,1100.0,Not Owned
352,SOLD,290000,3.0,2.0,50.26,Km 7 1 Carr # 615,Ciales,Puerto Rico,638.0,1100.0,Not Owned
353,SOLD,47000,3.0,2.0,0.68,Carr 149 Km 19 5 Int Bo Pesas Unit Remanente,Ciales,Puerto Rico,638.0,1100.0,Not Owned
354,SOLD,106700,3.0,2.0,0.97,140 Bo Palmas Carr 140 Km # 194,Utuado,Puerto Rico,641.0,1205.0,Not Owned
355,SOLD,180000,3.0,2.0,10.44,111 Carr,Utuado,Puerto Rico,641.0,1251.0,Not Owned
356,SOLD,550000,6.0,3.0,28.17,Pr,Utuado,Puerto Rico,641.0,5000.0,Not Owned
357,SOLD,70000,2.0,1.0,0.22,55 Mameyes Sr 140,Utuado,Puerto Rico,641.0,845.0,Not Owned
358,SOLD,198500,4.0,2.0,2.91,Km 39 5 Carr 140 Km 39 5 Bo Mameyes,Utuado,Puerto Rico,641.0,1000.0,Not Owned
359,SOLD,75000,5.0,3.0,0.1,191 Ave Esteves,Utuado,Puerto Rico,641.0,950.0,Not Owned
360,SOLD,219900,4.0,2.0,2.06,Km 4 Carr # 111,Utuado,Puerto Rico,641.0,1100.0,Not Owned
361,SOLD,95000,3.0,2.0,0.86,Carr 111 Bo Viv Abajo,Utuado,Puerto Rico,641.0,1700.0,Not Owned
362,SOLD,99000,13.0,4.0,0.2,210 Bda Los Pinos,Utuado,Puerto Rico,641.0,600.0,Not Owned
363,SOLD,75000,3.0,1.0,0.28,Pr 611 Km # 685,Utuado,Puerto Rico,641.0,781.0,Not Owned
364,SOLD,600000,6.0,3.0,30.0,Pr 605 Bo Consejo # 0,Utuado,Puerto Rico,641.0,5000.0,Not Owned
365,SOLD,120000,3.0,1.0,0.26,Pr611 Km 8 5 Sabana Grande,Utuado,Puerto Rico,641.0,781.0,Not Owned
366,SOLD,108000,4.0,1.0,0.94,8.0 610,Utuado,Puerto Rico,641.0,13818.0,Not Owned
367,SOLD,550000,3.0,2.0,135.0,Pr # 605,Utuado,Puerto Rico,641.0,5000.0,Not Owned
368,SOLD,69995,3.0,2.0,2.91,Carr 111 Bo Caguana,Utuado,Puerto Rico,641.0,5000.0,Not Owned
369,SOLD,60000,3.0,2.0,1.96,4 LA Pra,Utuado,Puerto Rico,641.0,5000.0,Not Owned
370,SOLD,12000000,4.0,7.0,0.37,418 Dorado Bch E,Dorado,Puerto Rico,646.0,7096.0,Not Owned
371,SOLD,750000,3.0,3.0,0.24,6E Zafiro St,Dorado,Puerto Rico,646.0,2377.0,Not Owned
372,SOLD,550000,3.0,3.0,0.16,Chalets Dorado Del Mar,Dorado,Puerto Rico,646.0,2000.0,Not Owned
373,SOLD,950000,4.0,3.0,0.14,692 Mar Del Norte St,Dorado,Puerto Rico,646.0,2850.0,Not Owned
374,SOLD,1150000,5.0,3.0,0.14,695 Paseo Los Corales Ii,Dorado,Puerto Rico,646.0,3500.0,Not Owned
375,SOLD,5500000,3.0,2.0,0.24,35 Brenas Ests,Dorado,Puerto Rico,646.0,2000.0,Not Owned
376,SOLD,16000000,4.0,7.0,0.75,31 Dorado Country Ests,Dorado,Puerto Rico,646.0,7000.0,Not Owned
377,SOLD,995000,4.0,3.0,0.25,771 Mar Negro St,Dorado,Puerto Rico,646.0,2900.0,Not Owned
378,SOLD,595000,2.0,2.0,0.24,P6 Costa Dorada St Unit P6,Dorado,Puerto Rico,646.0,1155.0,Not Owned
379,SOLD,1275000,4.0,4.0,0.25,769 Calle Mar Negro,Dorado,Puerto Rico,646.0,2900.0,Not Owned
380,SOLD,1135000,4.0,3.0,0.15,689 Calle Mar Del Norte,Dorado,Puerto Rico,646.0,2850.0,Not Owned
381,SOLD,4995000,3.0,4.0,0.22,20 Dorado Bch E,Dorado,Puerto Rico,646.0,3100.0,Not Owned
382,SOLD,2500000,4.0,4.0,0.25,28 Calle Palma De Mallorca,Dorado,Puerto Rico,646.0,3509.0,Not Owned
383,SOLD,5950000,3.0,5.0,0.23,263 Dorado Bch E,Dorado,Puerto Rico,646.0,3200.0,Not Owned
384,SOLD,2849000,4.0,5.0,0.21,4 Calle Palma Real,Dorado,Puerto Rico,646.0,5000.0,Not Owned
385,SOLD,850000,4.0,2.0,0.21,434 Via Motis,Dorado,Puerto Rico,646.0,999.0,Not Owned
386,SOLD,6495000,4.0,4.0,0.15,3 Cond the Grns Unit D3,Dorado,Puerto Rico,646.0,6703.0,Not Owned
387,SOLD,1300000,7.0,4.0,0.24,605 Mar Indico St,Dorado,Puerto Rico,646.0,2767.0,Not Owned
388,SOLD,6350000,3.0,4.0,0.06,Plantation Village Plantation Dr Unit Ph,Dorado,Puerto Rico,646.0,2500.0,Not Owned
389,SOLD,300000,4.0,4.0,0.07,Missing,Dorado,Puerto Rico,646.0,3090.0,Not Owned
390,SOLD,5900000,3.0,4.0,0.09,65 Green Villas Dr Unit 15,Dorado,Puerto Rico,646.0,3914.0,Not Owned
391,SOLD,1775000,4.0,3.0,0.23,501 Camino De Cambalache,Dorado,Puerto Rico,646.0,3337.0,Not Owned
392,SOLD,1795000,4.0,4.0,0.23,418 Camino Del Susua,Dorado,Puerto Rico,646.0,2900.0,Not Owned
393,SOLD,4600000,3.0,3.0,0.24,75 Fairways Village Dr Apt 22,Dorado,Puerto Rico,646.0,3095.0,Not Owned
394,SOLD,1500000,3.0,3.0,13.65,G5 Costa Dorada Unit G5,Dorado,Puerto Rico,646.0,1942.0,Not Owned
395,SOLD,3950000,7.0,6.0,0.26,254 Camino Del Flamboyan,Dorado,Puerto Rico,646.0,4800.0,Not Owned
396,SOLD,1250000,6.0,4.0,0.24,Paseo Los Corales I Calle Mar Indigo,Dorado,Puerto Rico,646.0,1495.0,Not Owned
397,SOLD,3995000,3.0,3.0,0.47,The Plantation at Dorado Cottages,Dorado,Puerto Rico,646.0,3500.0,Not Owned
398,SOLD,97900,4.0,2.0,0.51,70 Com Rafael Capo 70 Calle # A,Hatillo,Puerto Rico,659.0,1641.0,Not Owned
399,SOLD,58000,3.0,1.0,0.05,3117 Espada,Ponce,Puerto Rico,Missing,790.0,Not Owned
400,SOLD,144900,4.0,4.0,0.2,2 Km 833 Barrio Carrizales,Hatillo,Puerto Rico,685.0,1760.0,Not Owned
401,SOLD,265000,3.0,3.0,2.91,Km 1 3 Int # Pr434 # PR434,Moca,Puerto Rico,676.0,2485.0,Not Owned
402,SOLD,99000,3.0,1.0,0.15,230 Calle # 1,Juana Diaz,Puerto Rico,795.0,800.0,Not Owned
403,SOLD,76900,3.0,2.0,0.08,E 331 Apt E 331 Alborada Unit E331,Canovanas,Puerto Rico,729.0,1200.0,2/28/2020
404,SOLD,95000,3.0,1.0,0.1,30 Calle,Ponce,Puerto Rico,728.0,1100.0,Not Owned
405,SOLD,245000,4.0,3.0,0.22,Alturas De Quebrada,Camuy,Puerto Rico,678.0,900.0,Not Owned
406,SOLD,25000,3.0,1.0,1.07,33 Bo Pueblo Lote 33 Calle Emilio Castro,Lares,Puerto Rico,669.0,3907.0,Not Owned
407,SOLD,289000,3.0,2.0,65.07,2 Km Carr # 654,Arecibo,Puerto Rico,612.0,1500.0,Not Owned
408,SOLD,28000,3.0,3.0,0.14,2 Carr 115 Km 3 2 Int,Moca,Puerto Rico,676.0,43082.0,Not Owned
409,SOLD,325000,3.0,1.0,4.22,129 Carretera,Lares,Puerto Rico,669.0,3907.0,Not Owned
410,SOLD,103000,3.0,2.0,0.6,Calle 5 Cuarta Ext,Ponce,Puerto Rico,717.0,1500.0,Not Owned
411,SOLD,1000000,6.0,3.0,0.71,Carr 149 Km Hm 58 2 Bo Tierra Santa,Villalba,Puerto Rico,766.0,1943.0,Not Owned
412,SOLD,225000,3.0,3.0,0.72,2444 Valdivieso St Las Delicias Development Ponce 00731 Pr # 2444,Ponce,Puerto Rico,731.0,2460.0,Not Owned
413,SOLD,119000,3.0,2.0,0.08,11 D,Juana Diaz,Puerto Rico,795.0,1084.0,Not Owned
414,SOLD,97000,4.0,2.0,0.35,Pozo Hondo Guayabal Carretera 149 Ramal 559 Km # 630,Juana Diaz,Puerto Rico,795.0,1918.0,Not Owned
415,SOLD,210000,4.0,3.0,5.05,Km 18 9 Bo Guaraguao,Ponce,Puerto Rico,730.0,1520.0,Not Owned
416,SOLD,67600,4.0,1.0,0.8,9 Jaime L Drew,Ponce,Puerto Rico,731.0,921.0,Not Owned
417,SOLD,102900,3.0,1.0,0.09,98 Calle Guayacan,Juana Diaz,Puerto Rico,795.0,870.0,Not Owned
418,SOLD,121000,3.0,2.0,0.22,447 Sect Lomas De Aibonito Guerrero Carr 447 Km 4 1 Int Lote Lot 11,San Sebastian,Puerto Rico,685.0,1134.0,Not Owned
419,SOLD,81000,4.0,2.0,0.15,Carr 436 Km # 12,Lares,Puerto Rico,669.0,1597.0,Not Owned
420,SOLD,84900,3.0,2.0,0.08,Urb Villa Del Carmen Calle Samaria # 903,Ponce,Puerto Rico,731.0,1250.0,Not Owned
421,SOLD,99000,5.0,2.0,0.25,1536 Calle Juan Cabrel Llul,Ponce,Puerto Rico,728.0,2283.0,Not Owned
422,SOLD,120000,3.0,2.0,0.09,L-15 Orquidea,Jayuya,Puerto Rico,664.0,1100.0,Not Owned
